nohup: ignoring input
2025-09-17 14:41:24,282 - API_Server - INFO - 主进程启动，初始化Embedding模型...
2025-09-17 14:41:24,283 - API_Server - INFO - 开始初始化全局Embedding模型管理器...
2025-09-17 14:41:24,283 - EmbeddingModelManager - INFO - 开始初始化全局Embedding模型管理器...
2025-09-17 14:41:24,357 - EmbeddingModelManager - INFO - 已清理GPU显存缓存
2025-09-17 14:41:24,357 - EmbeddingModelManager - INFO - 加载 Embedding 模型: models/multilingual-e5-large
2025-09-17 14:41:24,357 - EmbeddingModelManager - INFO - 检测到GPU，尝试使用GPU运行embedding模型
2025-09-17 14:41:25,018 - datasets - INFO - PyTorch version 1.12.1+cu113 available.
2025-09-17 14:41:25,018 - datasets - INFO - Duckdb version 1.3.1 available.
2025-09-17 14:41:25,197 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: models/multilingual-e5-large
2025-09-17 14:41:28,001 - EmbeddingModelManager - INFO - Embedding 模型加载成功，运行设备: cuda
2025-09-17 14:41:28,001 - EmbeddingModelManager - INFO - 初始化向量数据库连接: data/vector_data
2025-09-17 14:41:29,214 - EmbeddingModelManager - INFO - 向量数据库连接初始化成功
2025-09-17 14:41:29,214 - EmbeddingModelManager - INFO - 全局Embedding模型管理器初始化完成！
2025-09-17 14:41:29,214 - API_Server - INFO - 全局Embedding模型管理器初始化完成！
2025-09-17 14:41:29,214 - API_Server - INFO - 启动RAG队列服务（单线程，FIFO）...
2025-09-17 14:41:29,214 - queue_server - INFO - 正在启动 RAG 服务，将创建 1 个工作线程...
2025-09-17 14:41:29,214 - queue_server - INFO - 初始化 RAG-Worker-1
2025-09-17 14:41:29,214 - queue_server - INFO - RAG-Worker-1 启动。
2025-09-17 14:41:29,214 - queue_server - INFO - RAG 服务启动完毕。
2025-09-17 14:41:29,214 - API_Server - INFO - RAG队列服务启动完成
2025-09-17 14:41:29,214 - API_Server - INFO - 启动Flask服务...
 * Serving Flask app 'main'
 * Debug mode: on
2025-09-17 14:41:29,219 - werkzeug - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://172.16.171.111:5001
2025-09-17 14:41:29,219 - werkzeug - INFO - [33mPress CTRL+C to quit[0m
2025-09-17 15:51:24,248 - werkzeug - INFO - 34.79.78.134 - - [17/Sep/2025 15:51:24] "[33mGET / HTTP/1.1[0m" 404 -
2025-09-17 16:46:03,619 - api_qa_sse - INFO - 收到SSE请求<Request 'http://localhost:5001/sse/stream_qa?session_id=172cc8ea-fa8d-4c3f-9062-732fc80c840d&agent_type=japan&query=当前监测显示：DO%3D3.4+mg/L，比昨日下降了+0.8+单位，pH%3D8.0，水温+28.5°C。请问是否需要立即调整供氧或循环策略？如果需要，应优先采取哪些操作？&config={"rag":+{"collection_name":+"japan_shrimp",+"topk_single":+5,+"topk_multi":+5},+"mode":+"single",+"single":+{"temperature":+0.4,+"system_prompt":+"你是一个领域专家，你的任务是根据用户的问题，结合增强检索后的相关知识，给出专业的回答。",+"max_tokens":+10000}}' [GET]>
2025-09-17 16:46:03,620 - api_qa_sse - INFO - 收到SSE请求 - Session ID: 172cc8ea-fa8d-4c3f-9062-732fc80c840d, Query: 当前监测显示：DO=3.4 mg/L，比昨日下降了 0.8 单位，pH=8.0，水温 28.5°C。请问是否需要立即调整供氧或循环策略？如果需要，应优先采取哪些操作？, Agent Type: japan
2025-09-17 16:46:03,620 - werkzeug - INFO - 127.0.0.1 - - [17/Sep/2025 16:46:03] "GET /sse/stream_qa?session_id=172cc8ea-fa8d-4c3f-9062-732fc80c840d&agent_type=japan&query=当前监测显示：DO%3D3.4+mg/L，比昨日下降了+0.8+单位，pH%3D8.0，水温+28.5°C。请问是否需要立即调整供氧或循环策略？如果需要，应优先采取哪些操作？&config={"rag":+{"collection_name":+"japan_shrimp",+"topk_single":+5,+"topk_multi":+5},+"mode":+"single",+"single":+{"temperature":+0.4,+"system_prompt":+"你是一个领域专家，你的任务是根据用户的问题，结合增强检索后的相关知识，给出专业的回答。",+"max_tokens":+10000}} HTTP/1.1" 200 -
2025-09-17 16:46:03,620 - api_qa_sse - INFO - 发送初始消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:03", "agent_type": "japan", "message_id": "2aa4400d-bee8-4958-b702-c4063162b54e", "content": "开始处理查询: '当前监测显示：DO=3.4 mg/L，比昨日下降了 0.8 单位，pH=8.0，水温 28.5°C。请问是否需要立即调整供氧或循环策略？如果需要，应优先采取哪些操作？'", "data": {"status": "started"}}
2025-09-17 16:46:03,620 - Orchestrator - INFO - Orchestration mode=single
2025-09-17 16:46:03,661 - Langchain_RAG - INFO - 使用全局模型管理器获取预加载的模型...
2025-09-17 16:46:03,661 - Langchain_RAG - INFO - 模型管理器状态检查: 129121443221552
2025-09-17 16:46:03,661 - Langchain_RAG - INFO - 全局模型管理器初始化状态: True
2025-09-17 16:46:03,661 - Langchain_RAG - INFO - 从全局模型管理器获取模型成功
2025-09-17 16:46:03,661 - EmbeddingModelManager - INFO - 开始获取向量数据库客户端
2025-09-17 16:46:03,661 - EmbeddingModelManager - INFO - 获取到向量数据库客户端
2025-09-17 16:46:03,661 - EmbeddingModelManager - INFO - 开始连接集合: japan_shrimp
2025-09-17 16:46:03,661 - EmbeddingModelManager - INFO - 连接到现有集合: japan_shrimp
2025-09-17 16:46:04,630 - EmbeddingModelManager - INFO - 向量存储实例创建成功: japan_shrimp
2025-09-17 16:46:04,630 - Langchain_RAG - INFO - 从全局模型管理器获取向量存储: japan_shrimp
2025-09-17 16:46:04,630 - Langchain_RAG - INFO - (async) 检索中: '当前监测显示：DO=3.4 mg/L，比昨日下降了 0.8 单位，pH=8.0，水温 28.5°C。请问是否需要立即调整供氧或循环策略？如果需要，应优先采取哪些操作？' (top-5)
2025-09-17 16:46:04,630 - queue_server - INFO - 提交任务(带Future) ID: c03c6752-b0d3-43ee-a50b-81a582b6d47d 到队列。
2025-09-17 16:46:04,630 - queue_server - INFO - RAG-Worker-1 正在处理请求 ID: c03c6752-b0d3-43ee-a50b-81a582b6d47d
2025-09-17 16:46:04,632 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:04", "agent_type": "japan", "message_id": "a49c9dc7-d472-4908-a1cb-d5a9ab27cf69", "content": "查询中，智能体正在执行第1步", "data": {"status": "processing", "step": 1, "response": {"agent_type": "single_agent_rag", "status": "queued", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "message": "RAG 检索任务已排队，等待执行"}}}
2025-09-17 16:46:09,035 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "ae68c2ec-2a10-45a7-bf56-511ef90b9d1f", "content": "查询中，智能体正在执行第134步", "data": {"status": "processing", "step": 134, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "操作"}}}
2025-09-17 16:46:09,052 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "32ecff9c-2492-4779-a2f0-357d8bd61d38", "content": "查询中，智能体正在执行第135步", "data": {"status": "processing", "step": 135, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "策略"}}}
2025-09-17 16:46:09,067 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "2d0e2438-3e34-4205-998c-d4ddb4ccc459", "content": "查询中，智能体正在执行第136步", "data": {"status": "processing", "step": 136, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "**"}}}
2025-09-17 16:46:09,070 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "c505915e-80c0-4f4f-826b-48994ff19620", "content": "查询中，智能体正在执行第137步", "data": {"status": "processing", "step": 137, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "：\n"}}}
2025-09-17 16:46:09,100 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "335438c0-df5b-4265-938d-bf57a4b4dad8", "content": "查询中，智能体正在执行第138步", "data": {"status": "processing", "step": 138, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "  "}}}
2025-09-17 16:46:09,102 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "4b0caede-885e-45cb-96c3-61bc7fa24e1a", "content": "查询中，智能体正在执行第139步", "data": {"status": "processing", "step": 139, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": " -"}}}
2025-09-17 16:46:09,108 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "f7c2e4c4-9bed-4625-80b2-7c6e31b1f90b", "content": "查询中，智能体正在执行第140步", "data": {"status": "processing", "step": 140, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": " **"}}}
2025-09-17 16:46:09,112 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "cb18825e-87b3-48a6-ac36-dfd0a7f913e5", "content": "查询中，智能体正在执行第141步", "data": {"status": "processing", "step": 141, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "立即"}}}
2025-09-17 16:46:09,162 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "340b6e40-4868-4f2d-8946-c41a58616584", "content": "查询中，智能体正在执行第142步", "data": {"status": "processing", "step": 142, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "增强"}}}
2025-09-17 16:46:09,170 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "2f663fe6-8f3b-4d9a-ae90-f8cac454ea59", "content": "查询中，智能体正在执行第143步", "data": {"status": "processing", "step": 143, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "供"}}}
2025-09-17 16:46:09,215 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "0234d280-1fa0-4d23-86fc-b45bb90dbc55", "content": "查询中，智能体正在执行第144步", "data": {"status": "processing", "step": 144, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "氧"}}}
2025-09-17 16:46:09,227 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "e917e504-7925-4df1-b070-18a47a811671", "content": "查询中，智能体正在执行第145步", "data": {"status": "processing", "step": 145, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "**"}}}
2025-09-17 16:46:09,281 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "7dfc7520-247b-4430-8d99-3e006ea337c8", "content": "查询中，智能体正在执行第146步", "data": {"status": "processing", "step": 146, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "："}}}
2025-09-17 16:46:09,292 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "c6080f3b-0a18-4958-bdd1-31edebc90f0c", "content": "查询中，智能体正在执行第147步", "data": {"status": "processing", "step": 147, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "考虑"}}}
2025-09-17 16:46:09,321 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "60730f61-e74b-483a-a930-e9e67468a3a7", "content": "查询中，智能体正在执行第148步", "data": {"status": "processing", "step": 148, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "增加"}}}
2025-09-17 16:46:09,333 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "83cb37ff-e0db-4b3e-b47c-a0c5ffb9daf4", "content": "查询中，智能体正在执行第149步", "data": {"status": "processing", "step": 149, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "曝"}}}
2025-09-17 16:46:09,357 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "2d5ea56a-7883-4035-a064-3276ebbafcb5", "content": "查询中，智能体正在执行第150步", "data": {"status": "processing", "step": 150, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "气"}}}
2025-09-17 16:46:09,363 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "19665d24-a295-4359-abc7-742bf0cf3993", "content": "查询中，智能体正在执行第151步", "data": {"status": "processing", "step": 151, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "设备"}}}
2025-09-17 16:46:09,451 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "a9efd1ab-19a0-4c7f-bb53-843a68ff15a0", "content": "查询中，智能体正在执行第152步", "data": {"status": "processing", "step": 152, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "或"}}}
2025-09-17 16:46:09,474 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "69705114-57c5-4b81-9cf4-e92dcaff7b7e", "content": "查询中，智能体正在执行第153步", "data": {"status": "processing", "step": 153, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "使用"}}}
2025-09-17 16:46:09,479 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "63c261fb-588b-4755-b010-362781a553eb", "content": "查询中，智能体正在执行第154步", "data": {"status": "processing", "step": 154, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "微"}}}
2025-09-17 16:46:09,493 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "44edea53-14ba-431d-bb71-00a020468d5d", "content": "查询中，智能体正在执行第155步", "data": {"status": "processing", "step": 155, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "纳"}}}
2025-09-17 16:46:09,512 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "f13e5ba3-9e29-41cb-b453-3a11750320bf", "content": "查询中，智能体正在执行第156步", "data": {"status": "processing", "step": 156, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "米"}}}
2025-09-17 16:46:09,527 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "0ec9ad93-fed3-4cce-8054-0a2d1e7f3216", "content": "查询中，智能体正在执行第157步", "data": {"status": "processing", "step": 157, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "气"}}}
2025-09-17 16:46:09,543 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "046ff7fd-33d5-4555-b6f7-68643792a2a1", "content": "查询中，智能体正在执行第158步", "data": {"status": "processing", "step": 158, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "泡"}}}
2025-09-17 16:46:09,557 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "8a4754d6-f3a9-4f78-a48e-4859e0dcdcf1", "content": "查询中，智能体正在执行第159步", "data": {"status": "processing", "step": 159, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "技术"}}}
2025-09-17 16:46:09,569 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "9baf6013-1a60-4811-ab41-172a2dfc5b1f", "content": "查询中，智能体正在执行第160步", "data": {"status": "processing", "step": 160, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "来"}}}
2025-09-17 16:46:09,581 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "83017bf0-8f2f-4d0d-9ab8-a299c6007e99", "content": "查询中，智能体正在执行第161步", "data": {"status": "processing", "step": 161, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "提高"}}}
2025-09-17 16:46:09,601 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "9978ecaa-7c24-45ae-8130-80b3e0425d4b", "content": "查询中，智能体正在执行第162步", "data": {"status": "processing", "step": 162, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "水"}}}
2025-09-17 16:46:09,617 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "d69831c8-dcb7-4117-bb56-dc78c7105e1b", "content": "查询中，智能体正在执行第163步", "data": {"status": "processing", "step": 163, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "中的"}}}
2025-09-17 16:46:09,626 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "5501a0c4-e3f1-4a4a-ac53-51b1493b5429", "content": "查询中，智能体正在执行第164步", "data": {"status": "processing", "step": 164, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "溶"}}}
2025-09-17 16:46:09,642 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "9af3a067-4a2f-4c66-b21e-406fffd207dc", "content": "查询中，智能体正在执行第165步", "data": {"status": "processing", "step": 165, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "解"}}}
2025-09-17 16:46:09,653 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "a86fcfd0-903d-44a8-90b5-f3b8fc4e6f20", "content": "查询中，智能体正在执行第166步", "data": {"status": "processing", "step": 166, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "氧"}}}
2025-09-17 16:46:09,669 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "0416b909-1694-4764-bf3a-734cb3a8102b", "content": "查询中，智能体正在执行第167步", "data": {"status": "processing", "step": 167, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "含"}}}
2025-09-17 16:46:09,686 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "2774e2cd-3fee-4011-9b8a-19f59b502131", "content": "查询中，智能体正在执行第168步", "data": {"status": "processing", "step": 168, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "量"}}}
2025-09-17 16:46:09,699 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "53dec3c8-985b-4f34-a72b-34bc3642fa61", "content": "查询中，智能体正在执行第169步", "data": {"status": "processing", "step": 169, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "。\n"}}}
2025-09-17 16:46:09,709 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "b125f240-074e-4c9d-ad41-c9ae8f5e6fe0", "content": "查询中，智能体正在执行第170步", "data": {"status": "processing", "step": 170, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "  "}}}
2025-09-17 16:46:09,737 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "ab61967b-84ec-4b1b-8cad-f17fc2c62e01", "content": "查询中，智能体正在执行第171步", "data": {"status": "processing", "step": 171, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": " -"}}}
2025-09-17 16:46:09,744 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "2804a327-55a1-4421-b097-ae927cb4543d", "content": "查询中，智能体正在执行第172步", "data": {"status": "processing", "step": 172, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": " **"}}}
2025-09-17 16:46:09,770 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "383111c3-5404-4d15-9432-337979fd8b13", "content": "查询中，智能体正在执行第173步", "data": {"status": "processing", "step": 173, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "检查"}}}
2025-09-17 16:46:09,777 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "eaaae388-99bb-4009-8aba-a29111ab315e", "content": "查询中，智能体正在执行第174步", "data": {"status": "processing", "step": 174, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "设备"}}}
2025-09-17 16:46:09,813 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "26ea4779-1e6b-4370-9d94-936004f599f4", "content": "查询中，智能体正在执行第175步", "data": {"status": "processing", "step": 175, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "**"}}}
2025-09-17 16:46:09,824 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "e566bddf-c40d-4036-914a-1700f3b6ba5c", "content": "查询中，智能体正在执行第176步", "data": {"status": "processing", "step": 176, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "："}}}
2025-09-17 16:46:09,870 - api_qa_sse - INFO - 发送消息: {"session_id": "172cc8ea-fa8d-4c3f-9062-732fc80c840d", "timestamp": "16:46:09", "agent_type": "japan", "message_id": "a38ecacd-937d-4c8b-8cc7-2d02bf322486", "content": "查询中，智能体正在执行第177步", "data": {"status": "processing", "step": 177, "response": {"agent_type": "single_agent_rag", "status": "in_progress", "request_id": "c03c6752-b0d3-43ee-a50b-81a582b6d47d", "agent_response": "确保"}}}
